train_loss,val_loss,val_r2,learning_rates
0.9163583517074585,0.43366481790822087,0.20803975483997605,0.0001
0.43932994160541267,0.2911605603808081,0.46828154197429217,0.00015
0.34105296242375704,0.28032265935750883,0.4880737598941649,0.0002
0.2866838985057764,0.23124818493676075,0.5776937444382214,0.00025
0.22339706763971684,0.14111569792525197,0.7422940046476806,0.0003
0.16946305317241092,0.09944761148226942,0.8183884182170205,0.00035
0.1343073832780816,0.0772471122178445,0.8589310446672085,0.0004
0.11863345566184022,0.08903081508816167,0.8374116051322987,0.00045000000000000004
0.10666080044452535,0.058004788920438706,0.8940714472522464,0.0005
0.10267857267239759,0.056122259671891266,0.8975093275812951,0.0005
0.09209906145237214,0.07894312548700617,0.8558337824942183,0.000475
0.08293565427667873,0.06026219486177546,0.889948962356862,0.00045125
0.08049977358517259,0.05780971875961459,0.8944276848357148,0.0004286875
0.07559557298068391,0.046772881659167743,0.9145831995040454,0.00040725312499999993
0.07265458069741726,0.05493047345042529,0.8996857735429156,0.0003868904687499999
0.06926013546627621,0.04563459495055037,0.9166619396452184,0.00036754594531249993
0.06716914973113426,0.042673421663314864,0.9220696449570698,0.00034916864804687486
0.06288135757799758,0.0491825353457361,0.9101826784827142,0.00033171021564453113
0.06252783108069453,0.04551837911460306,0.9168741722507991,0.00031512470486230455
0.061941276759255766,0.05597276185665659,0.897782341437625,0.00029936846961918935
0.06053853637084018,0.04981388079175971,0.9090297121405864,0.0002844000461382298
0.05876354297059913,0.04441812838615594,0.9188834549080619,0.0002701800438313183
0.05718145640783532,0.040692318735877975,0.925687542610625,0.0002566710416397524
0.056983138889420866,0.03827131592897321,0.9301087851098295,0.00024383748955776477
0.05533710986289174,0.042458089734958425,0.922462883975574,0.0002316456150798765
0.05319307246353737,0.043590081825514826,0.9203956367828022,0.00022006333432588268
0.054531852779693385,0.04017094892430589,0.9266396694601048,0.00020906016760958854
0.052873358953484266,0.05265998001505427,0.9038321566017019,0.0001986071592291091
0.05367441436405792,0.03588367939525823,0.9344690972238704,0.00018867680126765363
0.05154335182593312,0.03964149236212913,0.9276065656848811,0.00017924296120427094
0.05183735567816468,0.035929891858511115,0.934384703625566,0.0001702808131440574
0.04997512191360773,0.04257391170015527,0.9222513712204722,0.0001617667724868545
0.0507351967484452,0.03919034671736295,0.9284304475961715,0.00015367843386251178
0.04943766607361477,0.03583500881105694,0.9345579802002294,0.0001459945121693862
0.04893868802072004,0.035228637886675344,0.9356653348795754,0.00013869478656091687
0.04917504865849434,0.038206090271226456,0.9302278996867142,0.00013176004723287101
0.047904881540425985,0.03667838427284046,0.9330178057838902,0.00012517204487122748
0.04895869791940894,0.04062782865284223,0.9258053141148328,0.00011891344262766608
0.04736288773372423,0.038033714141537285,0.9305426958318426,0.00011296777049628277
0.046784435377218,0.036290037869356896,0.9337270037373682,0.00010731938197146864
0.047105404634981654,0.035692370728097646,0.9348184649591271,0.00010195341287289519
0.04621752490137899,0.03565686670825534,0.9348833031323989,9.685574222925044e-05
0.04665021477050559,0.036226387553959176,0.9338432415906643,9.201295511778792e-05
0.04665151045679353,0.036542963886252416,0.9332651087142053,8.74123073618985e-05
